player_id,name,team_id,team,element_type,position,cost,form,points_per_game,total_points,official_chance,official_availablity,selected_by_percent,transfers_in_event,transfers_out_event,gw_23_xp,gw_23_prob_of_appearing,gw_24_xp,gw_24_prob_of_appearing,gw_25_xp,gw_25_prob_of_appearing,gw_26_xp,gw_26_prob_of_appearing,gw_27_xp,gw_27_prob_of_appearing,gw_28_xp,gw_28_prob_of_appearing,gw_29_xp,gw_29_prob_of_appearing,gw_30_xp,gw_30_prob_of_appearing,gw_31_xp,gw_31_prob_of_appearing,gw_32_xp,gw_32_prob_of_appearing,gw_33_xp,gw_33_prob_of_appearing,gw_34_xp,gw_34_prob_of_appearing,gw_35_xp,gw_35_prob_of_appearing,gw_36_xp,gw_36_prob_of_appearing,gw_37_xp,gw_37_prob_of_appearing,gw_38_xp,gw_38_prob_of_appearing
599,Diaby,2,AVL,3,MID,6.6,2.5,4.1,90,100.0,Available,8.7,3510,14674,4.23981,0.92624,4.31406,0.92624,4.06366,0.92624,4.43709,0.92624,4.23921,0.92624,4.17534,0.92624,4.09998,0.92624,4.32398,0.92624,3.71246,0.92624,4.29796,0.92624,3.86038,0.92624,4.53733,0.92624,4.21251,0.92624,4.06797,0.92624,4.12014,0.92624,4.02395,0.92624
618,Kellyman,2,AVL,3,MID,4.5,0.0,0.0,0,,Available,0.0,16,19,1.2321,0.00072,1.24369,0.00072,1.2031,0.00072,1.26209,0.00072,1.22061,0.00072,1.20861,0.00072,1.19445,0.00072,1.23655,0.00072,1.12161,0.00072,1.23166,0.00072,1.14941,0.00072,1.27665,0.00072,1.2156,0.00072,1.18843,0.00072,1.19823,0.00072,1.18015,0.00072
670,Marschall,2,AVL,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,38,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002,0.0,0.002
672,Zaniolo,2,AVL,3,MID,5.4,0.5,1.2,18,100.0,Available,0.1,27,38,1.85664,0.7456,1.98831,0.7456,1.95823,0.7456,2.17469,0.7456,2.10459,0.7456,2.07487,0.7456,2.0398,0.7456,2.14404,0.7456,1.85947,0.7456,2.13193,0.7456,1.9283,0.7456,2.24332,0.7456,2.09217,0.7456,2.0249,0.7456,2.04918,0.7456,2.00442,0.7456
686,Zych,2,AVL,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Lenglet,2,AVL,2,DEF,4.5,3.0,2.8,14,,Available,0.1,418,230,2.81866,0.70677,3.0432,0.70677,3.05317,0.70677,3.44479,0.70677,2.81196,0.70677,2.87475,0.70677,2.75449,0.70677,3.29355,0.70677,2.24769,0.70677,3.2565,0.70677,2.397,0.70677,3.31973,0.70677,2.75645,0.70677,2.67191,0.70677,2.65841,0.70677,3.24263,0.70677
765,Proctor,2,AVL,1,GKP,4.0,0.0,0.0,0,,Available,0.0,16,8,3.207,0.00265,3.34816,0.00265,3.16692,0.00265,3.39788,0.00265,3.22626,0.00265,3.10144,0.00265,2.99667,0.00265,3.13883,0.00265,2.80461,0.00265,3.09073,0.00265,3.13899,0.00265,3.22137,0.00265,3.27675,0.00265,3.28467,0.00265,3.06719,0.00265,3.21142,0.00265
767,O'Reilly,2,AVL,3,MID,4.5,0.0,0.0,0,,Available,0.0,7,2,1.43361,0.06049,1.44654,0.06049,1.40125,0.06049,1.46706,0.06049,1.4208,0.06049,1.4074,0.06049,1.3916,0.06049,1.43857,0.06049,1.31035,0.06049,1.43311,0.06049,1.34137,0.06049,1.4833,0.06049,1.4152,0.06049,1.38489,0.06049,1.39583,0.06049,1.37566,0.06049
778,Wright,2,AVL,1,GKP,4.0,0.0,0.0,0,,Available,0.0,9,3,3.25468,0.06243,3.39794,0.06243,3.21402,0.06243,3.44839,0.06243,3.27423,0.06243,3.14757,0.06243,3.04126,0.06243,3.18552,0.06243,2.84635,0.06243,3.1367,0.06243,3.18568,0.06243,3.26927,0.06243,3.32547,0.06243,3.33351,0.06243,3.11281,0.06243,3.25917,0.06243
793,Kesler-Hayden,2,AVL,2,DEF,4.0,0.0,0.0,0,,Available,0.0,35,3,1.71789,0.25683,1.83548,0.25683,1.79712,0.25683,2.02317,0.25683,1.62648,0.25683,1.66539,0.25683,1.59087,0.25683,1.92489,0.25683,1.27684,0.25683,1.90194,0.25683,1.36936,0.25683,1.94111,0.25683,1.59209,0.25683,1.5397,0.25683,1.53134,0.25683,1.89334,0.25683
62,Anthony,3,BOU,3,MID,4.9,0.0,1.0,3,0.0,Unavailable,0.0,0,6,1.94176,0.0,2.10404,0.0,2.02574,0.0,1.90016,0.0,1.86428,0.0,1.96193,0.0,1.95052,0.0,2.00034,0.0,2.07693,0.0,1.97236,0.0,1.93925,0.0,2.05083,0.0,1.90895,0.0,1.96871,0.0,1.88261,0.0,2.0449,0.0
63,Billing,3,BOU,3,MID,5.2,0.5,2.7,51,100.0,Available,0.3,184,351,3.25808,0.92046,3.15412,0.92046,3.08693,0.92046,3.11233,0.92046,3.27209,0.92046,3.44045,0.92046,3.24963,0.92046,3.47808,0.92046,3.34234,0.92046,3.34226,0.92046,3.4312,0.92046,3.14705,0.92046,3.31366,0.92046,3.06783,0.92046,3.38483,0.92046,3.14254,0.92046
64,Brooks,3,BOU,3,MID,4.7,0.5,1.8,23,0.0,Unavailable,0.1,26,77,2.2992,0.0,2.19467,0.0,2.1105,0.0,2.09013,0.0,2.20008,0.0,2.31596,0.0,2.18463,0.0,2.34185,0.0,2.24843,0.0,2.24838,0.0,2.30959,0.0,2.11403,0.0,2.22869,0.0,2.0595,0.0,2.27767,0.0,2.11092,0.0
65,Christie,3,BOU,3,MID,5.0,1.5,2.4,50,100.0,Available,0.1,73,95,3.4111,0.94106,3.236,0.94106,3.12341,0.94106,3.11598,0.94106,3.26696,0.94106,3.42607,0.94106,3.24574,0.94106,3.46162,0.94106,3.33335,0.94106,3.33328,0.94106,3.41732,0.94106,3.14879,0.94106,3.30624,0.94106,3.07393,0.94106,3.3735,0.94106,3.14454,0.94106
66,L.Cook,3,BOU,3,MID,5.0,1.0,2.0,32,100.0,Available,0.0,19,11,2.6632,0.92532,2.51729,0.92532,2.42896,0.92532,2.43167,0.92532,2.54707,0.92532,2.6687,0.92532,2.53085,0.92532,2.69587,0.92532,2.59782,0.92532,2.59777,0.92532,2.66201,0.92532,2.45675,0.92532,2.5771,0.92532,2.39952,0.92532,2.62851,0.92532,2.45349,0.92532
67,Siriki,3,BOU,3,MID,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Fredericks,3,BOU,2,DEF,4.3,0.0,0.0,0,0.0,Injured,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Hill,3,BOU,2,DEF,4.0,0.5,1.0,2,0.0,Injured,0.1,6,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08034,0.01,1.81968,0.59982,1.93433,0.75512,1.92069,0.75512,1.56338,0.75512,1.75894,0.77493,1.50888,0.77493,1.55743,0.77493,1.32278,0.77493,1.82112,0.77493,1.34495,0.77493
70,Kelly,3,BOU,2,DEF,4.5,0.5,1.9,21,100.0,Available,0.0,95,23,2.68652,0.89347,2.43773,0.89347,1.91826,0.89347,1.93164,0.89347,2.75432,0.89347,2.96115,0.89347,2.62009,0.89347,2.77011,0.89347,2.75226,0.89347,2.28473,0.89347,2.54061,0.89347,2.21344,0.89347,2.27695,0.89347,1.96993,0.89347,2.62197,0.89347,1.99894,0.89347
71,Kilkenny,3,BOU,3,MID,4.3,0.0,0.0,0,,Available,0.1,38,39,1.27396,0.00119,1.21457,0.00119,1.176,0.00119,1.17215,0.00119,1.21388,0.00119,1.25785,0.00119,1.20801,0.00119,1.26768,0.00119,1.23222,0.00119,1.23221,0.00119,1.25543,0.00119,1.18122,0.00119,1.22473,0.00119,1.16052,0.00119,1.24332,0.00119,1.18004,0.00119
72,Kluivert,3,BOU,3,MID,4.6,1.0,2.6,41,,Available,0.3,337,554,2.89136,0.81475,2.71506,0.81475,2.61529,0.81475,2.60044,0.81475,2.72059,0.81475,2.8472,0.81475,2.7037,0.81475,2.87549,0.81475,2.77341,0.81475,2.77336,0.81475,2.84023,0.81475,2.62655,0.81475,2.75184,0.81475,2.56698,0.81475,2.80536,0.81475,2.62316,0.81475
73,Lowe,3,BOU,3,MID,4.9,0.0,0.0,0,0.0,Unavailable,0.0,0,1,2.28939,0.0,2.50781,0.0,2.40076,0.0,2.23534,0.0,2.18693,0.0,2.29533,0.0,2.30201,0.0,2.36626,0.0,2.47253,0.0,2.33068,0.0,2.2872,0.0,2.42717,0.0,2.24742,0.0,2.32472,0.0,2.20154,0.0,2.42591,0.0
74,Marcondes,3,BOU,3,MID,4.3,0.0,0.0,0,0.0,Unavailable,0.0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Mepham,3,BOU,2,DEF,4.3,0.0,0.7,4,100.0,Available,0.1,16,15,2.37087,0.32436,2.13792,0.32436,1.66677,0.32436,1.66455,0.32436,2.38852,0.32436,2.57053,0.32436,2.2704,0.32436,2.40242,0.32436,2.38671,0.32436,1.97528,0.32436,2.20045,0.32436,1.91253,0.32436,1.96843,0.32436,1.69825,0.32436,2.27205,0.32436,1.72377,0.32436
76,Moore,3,BOU,4,FWD,4.6,0.5,1.8,14,,Available,0.2,118,124,2.41693,0.42345,2.0854,0.42345,2.08019,0.42345,1.91001,0.42345,2.02003,0.42345,2.15665,0.42345,2.08413,0.42345,2.12224,0.42345,2.02683,0.42345,2.07027,0.42345,2.07276,0.42345,1.98769,0.42345,2.11506,0.42345,1.83865,0.42345,2.00913,0.42345,1.95716,0.42345
77,Neto,3,BOU,1,GKP,4.6,1.0,3.7,71,100.0,Available,3.4,1269,1928,3.81352,0.94937,3.53769,0.94937,3.37526,0.94937,3.57754,0.94937,3.65081,0.94937,3.69211,0.94937,3.71044,0.94937,3.76158,0.94937,3.72296,0.94937,3.60855,0.94937,3.75414,0.94937,3.41783,0.94937,3.57812,0.94937,3.50433,0.94937,3.44669,0.94937,3.34731,0.94937
78,O.Dango,3,BOU,3,MID,4.7,0.0,1.2,16,75.0,Doubtful,0.0,0,3,2.3622,0.46787,2.22828,0.77458,2.15159,0.84769,2.14207,0.87679,2.24513,0.87679,2.35375,0.87679,2.23065,0.87679,2.37802,0.87679,2.29045,0.87679,2.2904,0.87679,2.34777,0.87679,2.16447,0.87679,2.27195,0.87679,2.11336,0.87679,2.31786,0.87679,2.16156,0.87679
79,Pearson,3,BOU,3,MID,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Randolph,3,BOU,1,GKP,4.0,0.0,0.0,0,100.0,Available,0.4,25,63,3.23627,0.002,3.01623,0.002,2.88665,0.002,3.04801,0.002,3.10647,0.002,3.13941,0.002,3.15403,0.002,3.19483,0.002,3.16403,0.002,3.07276,0.002,3.1889,0.002,2.92061,0.002,3.04848,0.002,2.98962,0.002,2.94363,0.002,2.86436,0.002
81,Rothwell,3,BOU,3,MID,4.8,0.0,1.2,13,0.0,Unavailable,0.0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Semenyo,3,BOU,4,FWD,4.5,0.5,2.8,48,100.0,Available,1.9,1085,3081,2.75257,0.90111,2.41244,0.90111,2.42288,0.90111,2.231,0.90111,2.35274,0.90111,2.5039,0.90111,2.42366,0.90111,2.46583,0.90111,2.36027,0.90111,2.40833,0.90111,2.41109,0.90111,2.31696,0.90111,2.45789,0.90111,2.15204,0.90111,2.34068,0.90111,2.28318,0.90111
83,Senesi,3,BOU,2,DEF,4.5,0.5,3.2,57,100.0,Available,3.1,2081,3151,3.14857,0.90936,2.81892,0.90936,2.18584,0.90936,2.16856,0.90936,3.14412,0.90936,3.38939,0.90936,2.98495,0.90936,3.16285,0.90936,3.14168,0.90936,2.58727,0.90936,2.8907,0.90936,2.50272,0.90936,2.57804,0.90936,2.21397,0.90936,2.98718,0.90936,2.24837,0.90936
84,Smith,3,BOU,2,DEF,4.4,0.5,2.8,34,100.0,Available,0.1,34,391,2.94383,0.73027,2.64765,0.73027,2.08866,0.73027,2.07341,0.73027,2.93413,0.73027,3.15053,0.73027,2.7937,0.73027,2.95066,0.73027,2.93198,0.73027,2.44284,0.73027,2.71055,0.73027,2.36824,0.73027,2.43469,0.73027,2.11348,0.73027,2.79567,0.73027,2.14383,0.73027
85,Solanke,3,BOU,4,FWD,7.1,3.5,5.0,105,100.0,Available,26.4,21484,46514,5.68821,0.94123,4.87294,0.94123,4.87908,0.94123,4.48505,0.94123,4.75338,0.94123,5.08657,0.94123,4.90971,0.94123,5.00266,0.94123,4.76997,0.94123,4.87591,0.94123,4.88199,0.94123,4.67452,0.94123,4.98516,0.94123,4.31101,0.94123,4.72681,0.94123,4.60006,0.94123
86,Tavernier,3,BOU,3,MID,5.4,1.5,3.5,63,100.0,Available,0.6,441,1616,4.55451,0.94085,4.18591,0.94085,3.92366,0.94085,3.89914,0.94085,4.12658,0.94085,4.36627,0.94085,4.09461,0.94085,4.41983,0.94085,4.22659,0.94085,4.22648,0.94085,4.35309,0.94085,3.94857,0.94085,4.18576,0.94085,3.83579,0.94085,4.28708,0.94085,3.94215,0.94085
87,Hamed Traorè,3,BOU,3,MID,4.7,0.0,1.0,3,0.0,Unavailable,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Travers,3,BOU,1,GKP,4.0,0.0,0.0,0,100.0,Available,0.1,18,15,2.934,0.00293,2.73409,0.00293,2.61636,0.00293,2.76297,0.00293,2.81608,0.00293,2.84601,0.00293,2.85929,0.00293,2.89636,0.00293,2.86837,0.00293,2.78545,0.00293,2.89097,0.00293,2.64722,0.00293,2.76339,0.00293,2.70991,0.00293,2.66814,0.00293,2.59611,0.00293
89,Zabarnyi,3,BOU,2,DEF,4.4,0.5,2.0,43,,Available,0.2,150,180,3.27938,0.93947,2.98293,0.93947,2.40755,0.93947,2.40575,0.93947,3.33151,0.93947,3.56425,0.93947,3.18046,0.93947,3.34928,0.93947,3.32919,0.93947,2.80308,0.93947,3.09102,0.93947,2.72285,0.93947,2.79432,0.93947,2.44883,0.93947,3.18258,0.93947,2.48148,0.93947
595,Kerkez,3,BOU,2,DEF,4.4,0.0,2.1,31,100.0,Available,0.2,57,61,2.82308,0.84743,2.55867,0.84743,2.03565,0.84743,2.02173,0.84743,2.80771,0.84743,3.00532,0.84743,2.67947,0.84743,2.8228,0.84743,2.80575,0.84743,2.35907,0.84743,2.60354,0.84743,2.29096,0.84743,2.35164,0.84743,2.05831,0.84743,2.68127,0.84743,2.08603,0.84743
607,Radu,3,BOU,1,GKP,4.4,0.0,1.0,2,,Available,0.1,19,18,3.55678,0.06046,3.30272,0.06046,3.1531,0.06046,3.33942,0.06046,3.40691,0.06046,3.44495,0.06046,3.46183,0.06046,3.50894,0.06046,3.47337,0.06046,3.36799,0.06046,3.50209,0.06046,3.19231,0.06046,3.33995,0.06046,3.27199,0.06046,3.2189,0.06046,3.12736,0.06046
619,Greenwood,3,BOU,2,DEF,4.0,0.0,0.0,0,,Available,0.2,65,69,1.76752,2e-05,1.55541,2e-05,1.13586,2e-05,1.12469,2e-05,1.75519,2e-05,1.9137,2e-05,1.65232,2e-05,1.76729,2e-05,1.75361,2e-05,1.3953,2e-05,1.5914,2e-05,1.34065,2e-05,1.38933,2e-05,1.15403,2e-05,1.65376,2e-05,1.17627,2e-05
643,Aarons,3,BOU,2,DEF,4.4,0.0,1.6,23,0.0,Injured,0.1,1,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Scott,3,BOU,3,MID,4.9,1.0,2.5,20,100.0,Available,0.0,80,66,2.14499,0.86458,1.9928,0.86458,1.94591,0.86458,1.96471,0.86458,2.06558,0.86458,2.17188,0.86458,2.0514,0.86458,2.19564,0.86458,2.10993,0.86458,2.10989,0.86458,2.16604,0.86458,1.98664,0.86458,2.09183,0.86458,1.93662,0.86458,2.13676,0.86458,1.98379,0.86458
673,Adams,3,BOU,3,MID,4.9,0.0,0.0,0,0.0,Injured,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.62303,0.01,1.70071,0.05838,1.78257,0.07006,1.68979,0.07395,1.80086,0.07628,1.73486,0.07628,1.73483,0.07628,1.77807,0.07628,1.63991,0.07628,1.72092,0.07628,1.60139,0.07628,1.75552,0.07628,1.63772,0.07628
705,Sinisterra,3,BOU,3,MID,5.5,0.5,2.2,29,,Available,0.0,123,86,2.34567,0.91361,2.27169,0.91361,2.22188,0.91361,2.2389,0.91361,2.35058,0.91361,2.46828,0.91361,2.33489,0.91361,2.49458,0.91361,2.39969,0.91361,2.39964,0.91361,2.46181,0.91361,2.26317,0.91361,2.37964,0.91361,2.20779,0.91361,2.42939,0.91361,2.26002,0.91361
799,Faivre,3,BOU,3,MID,5.0,0.0,0.0,0,,Available,0.0,2,0,2.57514,0.62498,2.42859,0.62498,2.33342,0.62498,2.32391,0.62498,2.42688,0.62498,2.5354,0.62498,2.41241,0.62498,2.55965,0.62498,2.47216,0.62498,2.47211,0.62498,2.52944,0.62498,2.34628,0.62498,2.45367,0.62498,2.29522,0.62498,2.49955,0.62498,2.34338,0.62498
90,Ajer,4,BRE,2,DEF,4.4,1.0,1.8,24,100.0,Available,0.2,66,43,1.6225,0.86561,2.52087,0.86561,3.83878,0.86561,2.26154,0.86561,2.26331,0.86561,1.93929,0.86561,2.87131,0.86561,2.61738,0.86561,2.3041,0.86561,2.22862,0.86561,3.11707,0.86561,2.31334,0.86561,2.35219,0.86561,2.86625,0.86561,2.60626,0.86561,2.59254,0.86561
91,Balcombe,4,BRE,1,GKP,3.9,0.0,0.0,0,,Available,0.2,20,47,3.03794,0.002,3.14361,0.002,5.57373,0.002,2.84458,0.002,3.11055,0.002,2.97973,0.002,3.0962,0.002,3.17836,0.002,3.0384,0.002,2.91095,0.002,3.12903,0.002,3.0626,0.002,3.2926,0.002,3.34501,0.002,3.10764,0.002,2.90462,0.002
92,Baptiste,4,BRE,3,MID,4.3,1.0,2.0,14,100.0,Available,0.9,223,658,1.39321,0.75178,1.48621,0.75178,2.97565,0.75178,1.57322,0.75178,1.60559,0.75178,1.5043,0.75178,1.58541,0.75178,1.64859,0.75178,1.60191,0.75178,1.53576,0.75178,1.65226,0.75178,1.61327,0.75178,1.57658,0.75178,1.69961,0.75178,1.60498,0.75178,1.67294,0.75178
93,Bech,4,BRE,2,DEF,4.0,0.0,0.0,0,0.0,Unavailable,0.1,0,19,1.29356,0.0,1.88723,0.0,3.02685,0.0,1.59167,0.0,1.42017,0.0,2.15518,0.0,1.6904,0.0,1.58594,0.0,1.53807,0.0,2.03161,0.0,1.5014,0.0,1.69822,0.0,1.95988,0.0,1.90068,0.0,1.85407,0.0,1.12624,0.0
94,Bidstrup,4,BRE,3,MID,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Canós,4,BRE,3,MID,5.0,0.0,0.0,0,0.0,Unavailable,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Collins,4,BRE,2,DEF,4.5,1.0,2.5,43,100.0,Available,0.4,113,302,2.02297,0.92711,2.87838,0.92711,4.55877,0.92711,2.60137,0.92711,2.60309,0.92711,2.2875,0.92711,3.19529,0.92711,2.94796,0.92711,2.64282,0.92711,2.56931,0.92711,3.43467,0.92711,2.65183,0.92711,2.68966,0.92711,3.19037,0.92711,2.93713,0.92711,2.92377,0.92711
97,Cox,4,BRE,1,GKP,4.0,0.0,0.0,0,0.0,Unavailable,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Damsgaard,4,BRE,3,MID,4.8,3.0,1.7,15,100.0,Available,0.0,86,24,1.59812,0.92708,1.73554,0.92708,3.50195,0.92708,1.865,0.92708,1.90398,0.92708,1.782,0.92708,1.87968,0.92708,1.95576,0.92708,1.89955,0.92708,1.81988,0.92708,1.96019,0.92708,1.91323,0.92708,1.86904,0.92708,2.0172,0.92708,1.90324,0.92708,1.98508,0.92708
99,Dasilva,4,BRE,3,MID,4.7,1.0,1.0,3,100.0,Available,0.0,22,11,1.15045,0.89676,1.22987,0.89676,2.49514,0.89676,1.31751,0.89676,1.34132,0.89676,1.26682,0.89676,1.32648,0.89676,1.37295,0.89676,1.33862,0.89676,1.28996,0.89676,1.37565,0.89676,1.34697,0.89676,1.31998,0.89676,1.41048,0.89676,1.34087,0.89676,1.39086,0.89676
100,Dervişoğlu,4,BRE,4,FWD,4.5,0.0,0.0,0,0.0,Unavailable,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Flekken,4,BRE,1,GKP,4.5,1.0,2.5,50,100.0,Available,2.4,337,2191,3.64094,0.94913,3.77572,0.94913,6.64144,0.94913,3.39433,0.94913,3.73355,0.94913,3.5667,0.94913,3.71525,0.94913,3.82004,0.94913,3.64153,0.94913,3.47898,0.94913,3.75713,0.94913,3.6724,0.94913,3.96575,0.94913,4.03259,0.94913,3.72984,0.94913,3.4709,0.94913
102,Goode,4,BRE,2,DEF,3.9,0.0,0.0,0,0.0,Unavailable,0.2,0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Henry,4,BRE,2,DEF,4.3,0.0,2.6,13,0.0,Injured,0.9,13,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Hickey,4,BRE,2,DEF,4.4,0.0,1.9,17,0.0,Injured,0.1,5,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Janelt,4,BRE,3,MID,5.3,2.0,2.3,49,,Available,0.1,37,56,3.01298,0.94122,3.13031,0.94122,6.10903,0.94122,3.21827,0.94122,3.29252,0.94122,3.06017,0.94122,3.24622,0.94122,3.39115,0.94122,3.28408,0.94122,3.13233,0.94122,3.39958,0.94122,3.31014,0.94122,3.22596,0.94122,3.50819,0.94122,3.29111,0.94122,3.447,0.94122
106,Jensen,4,BRE,3,MID,5.4,3.0,4.2,67,100.0,Available,0.8,421,596,3.13939,0.91156,3.32605,0.91156,6.36551,0.91156,3.33456,0.91156,3.41709,0.91156,3.15883,0.91156,3.36563,0.91156,3.52671,0.91156,3.40771,0.91156,3.23903,0.91156,3.53608,0.91156,3.43667,0.91156,3.3431,0.91156,3.6568,0.91156,3.41552,0.91156,3.58879,0.91156
107,Lewis-Potter,4,BRE,3,MID,4.7,2.0,2.5,38,100.0,Available,0.1,108,254,2.8857,0.9283,2.95269,0.9283,5.58335,0.9283,2.93064,0.9283,3.0056,0.9283,2.77105,0.9283,2.95886,0.9283,3.10515,0.9283,2.99708,0.9283,2.84389,0.9283,3.11366,0.9283,3.02338,0.9283,2.9384,0.9283,3.2233,0.9283,3.00417,0.9283,3.16153,0.9283
108,Mbeumo,4,BRE,3,MID,6.8,0.0,5.8,87,0.0,Injured,6.5,45,3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51449,0.01,4.97001,0.79291,5.40599,0.89531,5.74559,0.91746,5.49471,0.91746,5.1391,0.92831,5.76535,0.92831,5.55577,0.92831,5.3585,0.92831,6.01987,0.92831,5.51117,0.92831,5.87647,0.92831
109,Mee,4,BRE,2,DEF,4.8,4.0,2.7,30,100.0,Available,1.5,1446,964,2.46065,0.92207,3.49399,0.92207,5.32629,0.92207,3.03201,0.92207,3.03418,0.92207,2.63837,0.92207,3.77688,0.92207,3.46669,0.92207,3.084,0.92207,2.99181,0.92207,4.07709,0.92207,3.09529,0.92207,3.14275,0.92207,3.7707,0.92207,3.45311,0.92207,3.43635,0.92207
110,Nørgaard,4,BRE,3,MID,5.3,0.5,2.3,43,100.0,Available,0.1,44,45,3.25634,0.93361,3.50671,0.93361,6.80086,0.93361,3.60512,0.93361,3.70576,0.93361,3.39083,0.93361,3.643,0.93361,3.83943,0.93361,3.69432,0.93361,3.48863,0.93361,3.85086,0.93361,3.72964,0.93361,3.61554,0.93361,3.99807,0.93361,3.70384,0.93361,3.91513,0.93361
111,Onyeka,4,BRE,3,MID,4.9,0.0,1.2,20,0.0,Injured,0.0,2,11,1.82794,0.0,1.93636,0.32227,3.76407,0.87539,1.95977,0.90526,2.00739,0.90526,1.85837,0.90526,1.97769,0.90526,2.07064,0.90526,2.00198,0.90526,1.90465,0.90526,2.07605,0.90526,2.01869,0.90526,1.9647,0.90526,2.14571,0.90526,2.00648,0.90526,2.10646,0.90526
