ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
55,J.Ramsey,AVL,MID,5.9,2.79638,0.84927,2.37488,2.72726,0.84927,2.31618,3.02686,0.84927,2.57062,2.95835,0.84927,2.51243,2.96826,0.84927,2.52085,2.88579,0.84927,2.45081,3.05706,0.84927,2.59626,2.63589,0.84927,2.23858,3.03914,0.84927,2.58104,2.73777,0.84927,2.3251,3.21373,0.84927,2.72932,2.98029,0.84927,2.53106,2.86299,0.84927,2.43145,2.91667,0.84927,2.47703,2.85042,0.84927,2.42077,0.0,0.0,0.0
56,Sanson,AVL,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Sinisalo,AVL,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tielemans,AVL,MID,5.6,2.49427,0.92036,2.29563,2.43274,0.92036,2.23899,2.6356,0.92036,2.4257,2.53867,0.92036,2.33649,2.5169,0.92036,2.31645,2.45633,0.92036,2.26071,2.58211,0.92036,2.37647,2.27282,0.92036,2.09181,2.56895,0.92036,2.36436,2.34763,0.92036,2.16067,2.69716,0.92036,2.48236,2.52573,0.92036,2.32458,2.43959,0.92036,2.2453,2.47901,0.92036,2.28158,2.43036,0.92036,2.23681,0.0,0.0,0.0
59,Bertrand Traoré,AVL,MID,5.0,1.5435,0.04716,0.0728,1.48661,0.04716,0.07011,1.57208,0.04716,0.07414,1.51199,0.04716,0.07131,1.49996,0.04716,0.07074,1.46735,0.04716,0.0692,1.53507,0.04716,0.0724,1.36854,0.04716,0.06454,1.52799,0.04716,0.07206,1.40882,0.04716,0.06644,1.59702,0.04716,0.07532,1.50472,0.04716,0.07097,1.45834,0.04716,0.06878,1.47956,0.04716,0.06978,1.45337,0.04716,0.06854,0.0,0.0,0.0
60,Watkins,AVL,FWD,8.8,5.1838,0.94123,4.87916,5.28556,0.94123,4.97493,6.22407,0.94123,5.85829,5.24102,0.94123,4.93302,5.27782,0.94123,4.96765,5.4381,0.94123,5.11852,5.27809,0.94123,4.96791,4.70502,0.94123,4.42852,5.05572,0.94123,4.7586,4.5883,0.94123,4.31865,4.99848,0.94123,4.70473,4.99139,0.94123,4.69805,5.07872,0.94123,4.78026,5.19371,0.94123,4.88849,4.80548,0.94123,4.52307,0.0,0.0,0.0
61,Wesley,AVL,FWD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Anthony,BOU,MID,4.9,2.10404,0.0,1.55824,2.02574,0.0,1.50026,1.90016,0.0,1.40726,1.86428,0.0,1.38068,1.96193,0.0,1.453,1.95052,0.0,1.44455,2.00034,0.0,1.48145,2.07693,0.0,1.53817,1.97236,0.0,1.46073,1.93925,0.0,1.4362,2.05083,0.0,1.51884,1.90895,0.0,1.41376,1.96871,0.0,1.45802,1.88261,0.0,1.39426,2.0449,0.0,1.51444,1.91399,0.0,1.41749
63,Billing,BOU,MID,5.2,3.12205,0.76153,2.37754,3.09185,0.76153,2.35455,3.08174,0.76153,2.34684,3.24191,0.76153,2.46882,3.40687,0.76153,2.59444,3.24627,0.76153,2.47214,3.44415,0.76153,2.62283,3.31619,0.76153,2.52539,3.30957,0.76153,2.52035,3.39265,0.76153,2.58361,3.11614,0.76153,2.37304,3.28123,0.76153,2.49876,3.03764,0.76153,2.31326,3.35175,0.76153,2.55246,3.11167,0.76153,2.36964,3.29396,0.76153,2.50846
64,Brooks,BOU,MID,4.7,2.19467,0.0,1.57044,2.1105,0.0,1.51022,2.09013,0.0,1.49564,2.20008,0.0,1.57432,2.31596,0.0,1.65724,2.18463,0.0,1.56326,2.34185,0.0,1.67576,2.24843,0.0,1.60892,2.24838,0.0,1.60888,2.30959,0.0,1.65268,2.11403,0.0,1.51274,2.22869,0.0,1.59479,2.0595,0.0,1.47372,2.27767,0.0,1.62984,2.11092,0.0,1.51052,2.21988,0.0,1.58849
65,Christie,BOU,MID,5.0,3.14712,0.9411,2.96176,3.08819,0.9411,2.90631,3.06608,0.9411,2.8855,3.23697,0.9411,3.04633,3.39337,0.9411,3.19351,3.24111,0.9411,3.05022,3.42871,0.9411,3.22677,3.3074,0.9411,3.11261,3.30113,0.9411,3.1067,3.37989,0.9411,3.18083,3.11774,0.9411,2.93411,3.27425,0.9411,3.08141,3.04332,0.9411,2.86408,3.34111,0.9411,3.14433,3.1135,0.9411,2.93013,3.28633,0.9411,3.09277
66,L.Cook,BOU,MID,5.0,2.46406,0.92875,2.28849,2.41597,0.92875,2.24383,2.40697,0.92875,2.23547,2.53816,0.92875,2.35731,2.65852,0.92875,2.4691,2.54134,0.92875,2.36027,2.68572,0.92875,2.49436,2.59236,0.92875,2.40765,2.58753,0.92875,2.40316,2.64815,0.92875,2.45946,2.44639,0.92875,2.27208,2.56685,0.92875,2.38395,2.38912,0.92875,2.21889,2.6183,0.92875,2.43174,2.44313,0.92875,2.26905,2.57614,0.92875,2.39259
67,Siriki,BOU,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Fredericks,BOU,DEF,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Hill,BOU,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05179,0.01,0.02052,1.7633,0.60207,1.06163,1.90669,0.75723,1.44381,1.94566,0.75723,1.47332,1.53804,0.75723,1.16465,1.73546,0.7767,1.34794,1.48389,0.7767,1.15254,1.53213,0.7767,1.19001,1.29894,0.7767,1.00889,1.79418,0.7767,1.39355,1.32097,0.7767,1.02601,1.97444,0.7767,1.53355
70,Kelly,BOU,DEF,4.5,2.47681,0.90417,2.23947,1.96487,0.90417,1.77658,1.97546,0.90417,1.78616,2.81328,0.90417,2.5437,3.02777,0.90417,2.73763,2.64202,0.90417,2.38884,2.83376,0.90417,2.56221,2.88586,0.90417,2.60932,2.34081,0.90417,2.1165,2.60479,0.90417,2.35518,2.2684,0.90417,2.05103,2.33291,0.90417,2.10935,2.0211,0.90417,1.82743,2.68331,0.90417,2.42618,2.05056,0.90417,1.85407,2.92434,0.90417,2.64411
71,Kilkenny,BOU,MID,4.3,1.2031,0.00093,0.00112,1.17412,0.00093,0.00109,1.16096,0.00093,0.00108,1.2029,0.00093,0.00112,1.24609,0.00093,0.00116,1.20404,0.00093,0.00112,1.25585,0.00093,0.00117,1.22235,0.00093,0.00114,1.22061,0.00093,0.00114,1.24237,0.00093,0.00116,1.16996,0.00093,0.00109,1.21319,0.00093,0.00113,1.14941,0.00093,0.00107,1.23166,0.00093,0.00115,1.16879,0.00093,0.00109,1.21653,0.00093,0.00113
72,Kluivert,BOU,MID,4.6,2.54906,0.83218,2.12127,2.51045,0.83218,2.08914,2.50091,0.83218,2.0812,2.64882,0.83218,2.20429,2.7693,0.83218,2.30455,2.65201,0.83218,2.20694,2.79652,0.83218,2.3272,2.70307,0.83218,2.24944,2.69824,0.83218,2.24541,2.75891,0.83218,2.2959,2.55697,0.83218,2.12785,2.67754,0.83218,2.22819,2.49964,0.83218,2.08014,2.72904,0.83218,2.27105,2.55371,0.83218,2.12514,2.68684,0.83218,2.23593
73,Lowe,BOU,MID,4.9,2.50781,0.0,0.0057,2.40076,0.0,0.00546,2.23534,0.0,0.00508,2.18693,0.0,0.00497,2.29533,0.0,0.00522,2.30201,0.0,0.00523,2.36626,0.0,0.00538,2.47253,0.0,0.00562,2.33068,0.0,0.0053,2.2872,0.0,0.0052,2.42717,0.0,0.00552,2.24742,0.0,0.00511,2.32472,0.0,0.00528,2.20154,0.0,0.005,2.42591,0.0,0.00551,2.26002,0.0,0.00514
74,Marcondes,BOU,MID,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Mepham,BOU,DEF,4.3,2.1204,0.25418,0.53897,1.65922,0.25418,0.42175,1.64901,0.25418,0.41915,2.36625,0.25418,0.60146,2.55136,0.25418,0.64851,2.21844,0.25418,0.56389,2.38392,0.25418,0.60595,2.42889,0.25418,0.61738,1.95849,0.25418,0.49781,2.18631,0.25418,0.55572,1.896,0.25418,0.48193,1.95167,0.25418,0.49608,1.68257,0.25418,0.42768,2.25407,0.25418,0.57295,1.708,0.25418,0.43414,2.46209,0.25418,0.62582
76,Moore,BOU,FWD,4.6,2.06816,0.33337,0.68946,2.06478,0.33337,0.68834,1.89372,0.33337,0.63131,1.98847,0.33337,0.6629,2.13906,0.33337,0.7131,2.09138,0.33337,0.6972,2.10483,0.33337,0.70169,2.0152,0.33337,0.67181,2.05313,0.33337,0.68445,2.04146,0.33337,0.68056,1.971,0.33337,0.65707,2.09769,0.33337,0.69931,1.82274,0.33337,0.60765,1.99232,0.33337,0.66418,1.94063,0.33337,0.64695,2.36634,0.33337,0.78887
77,Neto,BOU,GK,4.6,3.53439,0.94938,3.35548,3.33878,0.94938,3.16977,3.57399,0.94938,3.39307,3.61757,0.94938,3.43445,3.68784,0.94938,3.50116,3.69902,0.94938,3.51178,3.75687,0.94938,3.5667,3.77714,0.94938,3.58594,3.60481,0.94938,3.42233,3.71806,0.94938,3.52985,3.41529,0.94938,3.2424,3.57457,0.94938,3.39362,3.50125,0.94938,3.32401,3.44397,0.94938,3.26964,3.34522,0.94938,3.17588,3.53528,0.94938,3.35632
78,O.Dango,BOU,MID,4.7,2.20648,0.58483,1.29042,2.15363,0.77299,1.66474,2.12118,0.84297,1.78809,2.22456,0.87035,1.93613,2.33103,0.87035,2.0288,2.22737,0.87035,1.93858,2.35509,0.87035,2.04974,2.2725,0.87035,1.97786,2.26823,0.87035,1.97414,2.32185,0.87035,2.02081,2.14338,0.87035,1.86548,2.24993,0.87035,1.95822,2.09272,0.87035,1.82139,2.29545,0.87035,1.99783,2.1405,0.87035,1.86297,2.25815,0.87035,1.96538
79,Pearson,BOU,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Randolph,BOU,GK,4.0,3.00625,0.002,0.00601,2.84973,0.002,0.0057,3.03794,0.002,0.00608,3.07281,0.002,0.00615,3.12903,0.002,0.00626,3.13798,0.002,0.00628,3.18427,0.002,0.00637,3.20049,0.002,0.0064,3.0626,0.002,0.00613,3.15322,0.002,0.00631,2.91095,0.002,0.00582,3.0384,0.002,0.00608,2.97973,0.002,0.00596,2.9339,0.002,0.00587,2.85488,0.002,0.00571,3.00696,0.002,0.00601
81,Rothwell,BOU,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Semenyo,BOU,FWD,4.5,2.5283,0.91028,2.30147,2.53679,0.91028,2.3092,2.33096,0.91028,2.12184,2.43726,0.91028,2.2186,2.61197,0.91028,2.37764,2.55666,0.91028,2.32728,2.57226,0.91028,2.34149,2.46827,0.91028,2.24683,2.51229,0.91028,2.28689,2.49874,0.91028,2.27457,2.41699,0.91028,2.20015,2.56398,0.91028,2.33395,2.24499,0.91028,2.04357,2.44173,0.91028,2.22267,2.38176,0.91028,2.16808,2.87567,0.91028,2.61767
83,Senesi,BOU,DEF,4.5,2.81322,0.91651,2.57834,2.19907,0.91651,2.01546,2.1805,0.91651,1.99845,3.163,0.91651,2.89892,3.41408,0.91651,3.12904,2.96252,0.91651,2.71518,3.18697,0.91651,2.92089,3.24796,0.91651,2.97679,2.60993,0.91651,2.39203,2.91894,0.91651,2.67524,2.52517,0.91651,2.31434,2.60068,0.91651,2.38355,2.23568,0.91651,2.04902,3.01085,0.91651,2.75948,2.27017,0.91651,2.08063,3.293,0.91651,3.01807
84,Smith,BOU,DEF,4.4,2.62559,0.78811,2.06926,2.08957,0.78811,1.64681,2.07843,0.78811,1.63803,2.94883,0.78811,2.32401,3.16993,0.78811,2.49826,2.77229,0.78811,2.18487,2.96993,0.78811,2.34064,3.02365,0.78811,2.38297,2.4618,0.78811,1.94017,2.73391,0.78811,2.15462,2.38716,0.78811,1.88134,2.45365,0.78811,1.93375,2.13223,0.78811,1.68044,2.81485,0.78811,2.21841,2.1626,0.78811,1.70437,3.06331,0.78811,2.41423
85,Solanke,BOU,FWD,7.1,4.98452,0.94123,4.69159,4.98063,0.94123,4.68793,4.55984,0.94123,4.29187,4.7825,0.94123,4.50144,5.15884,0.94123,4.85566,5.03969,0.94123,4.74351,5.07331,0.94123,4.77516,4.8493,0.94123,4.56431,4.94411,0.94123,4.65355,4.91494,0.94123,4.6261,4.73883,0.94123,4.46034,5.05546,0.94123,4.75837,4.36832,0.94123,4.1116,4.79213,0.94123,4.51051,4.66294,0.94123,4.38891,5.72686,0.94123,5.3903
86,Tavernier,BOU,MID,5.4,4.05679,0.94093,3.81716,3.88019,0.94093,3.651,3.83699,0.94093,3.61035,4.09313,0.94093,3.85136,4.32503,0.94093,4.06956,4.09927,0.94093,3.85714,4.37743,0.94093,4.11887,4.19756,0.94093,3.94962,4.18825,0.94093,3.94087,4.30504,0.94093,4.05075,3.91634,0.94093,3.68501,4.14841,0.94093,3.90337,3.806,0.94093,3.58118,4.24754,0.94093,3.99665,3.91006,0.94093,3.67911,4.16631,0.94093,3.92022
87,Hamed Traorè,BOU,MID,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Travers,BOU,GK,4.0,2.72694,0.00206,0.00562,2.58463,0.00206,0.00533,2.75574,0.00206,0.00568,2.78744,0.00206,0.00574,2.83856,0.00206,0.00585,2.8467,0.00206,0.00587,2.88879,0.00206,0.00595,2.90353,0.00206,0.00598,2.77816,0.00206,0.00572,2.86055,0.00206,0.00589,2.64029,0.00206,0.00544,2.75616,0.00206,0.00568,2.70282,0.00206,0.00557,2.66116,0.00206,0.00548,2.58932,0.00206,0.00534,2.72758,0.00206,0.00562
89,Zabarnyi,BOU,DEF,4.4,2.95152,0.93986,2.77402,2.401,0.93986,2.25661,2.40285,0.93986,2.25835,3.33674,0.93986,3.13607,3.57416,0.93986,3.35922,3.14716,0.93986,2.95789,3.3594,0.93986,3.15737,3.41708,0.93986,3.21158,2.81374,0.93986,2.64453,3.10594,0.93986,2.91916,2.73359,0.93986,2.56919,2.80499,0.93986,2.6363,2.45984,0.93986,2.31191,3.19286,0.93986,3.00085,2.49245,0.93986,2.34256,3.45967,0.93986,3.25161
90,Ajer,BRE,DEF,4.4,2.4748,0.86561,2.14222,3.83878,0.86561,3.3229,2.2568,0.86561,1.95352,2.26331,0.86561,1.95915,1.93929,0.86561,1.67867,2.86612,0.86561,2.48095,2.62219,0.86561,2.2698,2.3041,0.86561,1.99445,2.22862,0.86561,1.92912,3.11707,0.86561,2.69817,2.31334,0.86561,2.00246,2.33099,0.86561,2.01773,2.82294,0.86561,2.44357,2.60626,0.86561,2.25601,2.59254,0.86561,2.24413,0.0,0.0,0.0
91,Balcombe,BRE,GK,3.9,3.13798,0.002,0.00628,5.57373,0.002,0.01114,2.83652,0.002,0.00567,3.11055,0.002,0.00622,2.97973,0.002,0.00596,3.07281,0.002,0.00615,3.15322,0.002,0.00631,3.0384,0.002,0.00608,2.91095,0.002,0.00582,3.12903,0.002,0.00626,3.0626,0.002,0.00613,3.24404,0.002,0.00649,3.36449,0.002,0.00673,3.10764,0.002,0.00622,2.90462,0.002,0.00581,0.0,0.0,0.0
92,Baptiste,BRE,MID,4.3,1.49763,0.75178,1.12589,2.97565,0.75178,2.23705,1.56612,0.75178,1.17739,1.60559,0.75178,1.20706,1.5043,0.75178,1.13091,1.58616,0.75178,1.19245,1.64656,0.75178,1.23786,1.60191,0.75178,1.20429,1.53576,0.75178,1.15456,1.65226,0.75178,1.24215,1.61327,0.75178,1.21283,1.57272,0.75178,1.18235,1.68896,0.75178,1.26974,1.60498,0.75178,1.2066,1.67294,0.75178,1.25769,0.0,0.0,0.0
93,Bech,BRE,DEF,4.0,1.88723,0.0,0.01856,3.02685,0.0,0.02977,1.59167,0.0,0.01565,1.42017,0.0,0.01397,2.15518,0.0,0.0212,1.6904,0.0,0.01663,1.58594,0.0,0.0156,1.53807,0.0,0.01513,2.03161,0.0,0.01998,1.5014,0.0,0.01477,1.69822,0.0,0.0167,1.95988,0.0,0.01928,1.90068,0.0,0.01869,1.85407,0.0,0.01824,1.12624,0.0,0.01108,0.0,0.0,0.0
94,Bidstrup,BRE,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Canós,BRE,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Collins,BRE,DEF,4.5,2.8335,0.92711,2.62696,4.55877,0.92711,4.22646,2.59676,0.92711,2.40747,2.60309,0.92711,2.41334,2.2875,0.92711,2.12075,3.19024,0.92711,2.95769,2.95265,0.92711,2.73741,2.64282,0.92711,2.45017,2.56931,0.92711,2.38202,3.43467,0.92711,3.1843,2.65183,0.92711,2.45852,2.66902,0.92711,2.47446,3.14818,0.92711,2.91869,2.93713,0.92711,2.72303,2.92377,0.92711,2.71064,0.0,0.0,0.0
97,Cox,BRE,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Damsgaard,BRE,MID,4.8,1.74928,0.92708,1.62172,3.50195,0.92708,3.24658,1.85645,0.92708,1.72107,1.90398,0.92708,1.76514,1.782,0.92708,1.65205,1.88058,0.92708,1.74344,1.95332,0.92708,1.81088,1.89955,0.92708,1.76103,1.81988,0.92708,1.68717,1.96019,0.92708,1.81724,1.91323,0.92708,1.77371,1.86439,0.92708,1.72844,2.00438,0.92708,1.85822,1.90324,0.92708,1.76445,1.98508,0.92708,1.84032,0.0,0.0,0.0
99,Dasilva,BRE,MID,4.7,1.23826,0.89676,1.11043,2.49514,0.89676,2.23755,1.31229,0.89676,1.17681,1.34132,0.89676,1.20285,1.26682,0.89676,1.13604,1.32703,0.89676,1.19003,1.37146,0.89676,1.22987,1.33862,0.89676,1.20042,1.28996,0.89676,1.15678,1.37565,0.89676,1.23363,1.34697,0.89676,1.20791,1.31714,0.89676,1.18116,1.40265,0.89676,1.25784,1.34087,0.89676,1.20244,1.39086,0.89676,1.24727,0.0,0.0,0.0
100,Dervişoğlu,BRE,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Flekken,BRE,GK,4.5,3.76854,0.94913,3.57685,6.64144,0.94913,6.30361,3.38404,0.94913,3.21191,3.73355,0.94913,3.54363,3.5667,0.94913,3.38527,3.68542,0.94913,3.49795,3.78797,0.94913,3.59529,3.64153,0.94913,3.45629,3.47898,0.94913,3.30201,3.75713,0.94913,3.56601,3.6724,0.94913,3.48559,3.90382,0.94913,3.70524,4.05744,0.94913,3.85105,3.72984,0.94913,3.54011,3.4709,0.94913,3.29435,0.0,0.0,0.0
102,Goode,BRE,DEF,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Henry,BRE,DEF,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Hickey,BRE,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Janelt,BRE,MID,5.3,3.15649,0.94122,2.97095,6.10903,0.94122,5.74994,3.20198,0.94122,3.01377,3.29252,0.94122,3.09899,3.06017,0.94122,2.88029,3.24794,0.94122,3.05702,3.38651,0.94122,3.18744,3.28408,0.94122,3.09104,3.13233,0.94122,2.9482,3.39958,0.94122,3.19975,3.31014,0.94122,3.11557,3.21711,0.94122,3.028,3.48377,0.94122,3.27899,3.29111,0.94122,3.09765,3.447,0.94122,3.24438,0.0,0.0,0.0
106,Jensen,BRE,MID,5.4,3.35515,0.91156,3.05842,6.36551,0.91156,5.80253,3.31646,0.91156,3.02314,3.41709,0.91156,3.11488,3.15883,0.91156,2.87946,3.36753,0.91156,3.0697,3.52155,0.91156,3.2101,3.40771,0.91156,3.10632,3.23903,0.91156,2.95257,3.53608,0.91156,3.22334,3.43667,0.91156,3.13272,3.33327,0.91156,3.03847,3.62966,0.91156,3.30864,3.41552,0.91156,3.11344,3.58879,0.91156,3.27139,0.0,0.0,0.0
107,Lewis-Potter,BRE,MID,4.7,2.97912,0.9283,2.76551,5.58335,0.9283,5.18302,2.9142,0.9283,2.70525,3.0056,0.9283,2.7901,2.77105,0.9283,2.57237,2.96059,0.9283,2.74831,3.10046,0.9283,2.87816,2.99708,0.9283,2.78218,2.84389,0.9283,2.63998,3.11366,0.9283,2.89041,3.02338,0.9283,2.8066,2.92947,0.9283,2.71943,3.19864,0.9283,2.9693,3.00417,0.9283,2.78877,3.16153,0.9283,2.93485,0.0,0.0,0.0
108,Mbeumo,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51449,0.01,0.05514,4.97001,0.79291,3.94074,5.41001,0.89531,4.84365,5.73472,0.91746,5.26137,5.49471,0.91746,5.04117,5.1391,0.92831,4.7707,5.76535,0.92831,5.35206,5.55577,0.92831,5.1575,5.33777,0.92831,4.95513,5.96263,0.92831,5.5352,5.51117,0.92831,5.1161,5.87647,0.92831,5.45522,0.0,0.0,0.0
109,Mee,BRE,DEF,4.8,3.43771,0.92207,3.1698,5.32629,0.92207,4.9112,3.02623,0.92207,2.79039,3.03418,0.92207,2.79772,2.63837,0.92207,2.43276,3.77054,0.92207,3.4767,3.47257,0.92207,3.20194,3.084,0.92207,2.84366,2.99181,0.92207,2.75865,4.07709,0.92207,3.75936,3.09529,0.92207,2.85407,3.11685,0.92207,2.87395,3.71779,0.92207,3.42806,3.45311,0.92207,3.184,3.43635,0.92207,3.16855,0.0,0.0,0.0
110,Nørgaard,BRE,MID,5.3,3.5422,0.93361,3.30705,6.80086,0.93361,6.34937,3.58304,0.93361,3.34518,3.70576,0.93361,3.45975,3.39083,0.93361,3.16573,3.64533,0.93361,3.40333,3.83314,0.93361,3.57867,3.69432,0.93361,3.44907,3.48863,0.93361,3.25704,3.85086,0.93361,3.59521,3.72964,0.93361,3.48204,3.60355,0.93361,3.36432,3.96496,0.93361,3.70175,3.70384,0.93361,3.45795,3.91513,0.93361,3.65522,0.0,0.0,0.0
