ID,Name,Team,Pos,Price,24_pts_no_prob,24_prob,24_with_prob,25_pts_no_prob,25_prob,25_with_prob,26_pts_no_prob,26_prob,26_with_prob,27_pts_no_prob,27_prob,27_with_prob,28_pts_no_prob,28_prob,28_with_prob,29_pts_no_prob,29_prob,29_with_prob,30_pts_no_prob,30_prob,30_with_prob,31_pts_no_prob,31_prob,31_with_prob,32_pts_no_prob,32_prob,32_with_prob,33_pts_no_prob,33_prob,33_with_prob,34_pts_no_prob,34_prob,34_with_prob,35_pts_no_prob,35_prob,35_with_prob,36_pts_no_prob,36_prob,36_with_prob,37_pts_no_prob,37_prob,37_with_prob,38_pts_no_prob,38_prob,38_with_prob,tba_pts_no_prob,tba_prob,tba_with_prob
55,J.Ramsey,AVL,MID,5.9,2.79638,0.84927,2.37488,2.72726,0.84927,2.31618,3.02004,0.84927,2.56482,2.95835,0.84927,2.51243,2.96826,0.84927,2.52085,2.88579,0.84927,2.45081,3.0547,0.84927,2.59426,2.63589,0.84927,2.23858,3.03914,0.84927,2.58104,2.73448,0.84927,2.32231,3.21373,0.84927,2.72932,2.98029,0.84927,2.53106,2.86299,0.84927,2.43145,2.98092,0.84927,2.5316,2.85042,0.84927,2.42077,0.0,0.0,0.0
56,Sanson,AVL,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Sinisalo,AVL,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Tielemans,AVL,MID,5.6,2.49427,0.92036,2.29563,2.43274,0.92036,2.23899,2.63059,0.92036,2.42109,2.53867,0.92036,2.33649,2.5169,0.92036,2.31645,2.45633,0.92036,2.26071,2.58037,0.92036,2.37487,2.27282,0.92036,2.09181,2.56895,0.92036,2.36436,2.34522,0.92036,2.15845,2.69716,0.92036,2.48236,2.52573,0.92036,2.32458,2.43959,0.92036,2.2453,2.52619,0.92036,2.32501,2.43036,0.92036,2.23681,0.0,0.0,0.0
59,Bertrand Traoré,AVL,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Watkins,AVL,FWD,8.8,5.1838,0.94123,4.87916,5.28556,0.94123,4.97493,6.11817,0.94123,5.75862,5.24102,0.94123,4.93302,5.27782,0.94123,4.96765,5.4381,0.94123,5.11852,5.30684,0.94123,4.99497,4.70502,0.94123,4.42852,5.05572,0.94123,4.7586,4.54966,0.94123,4.28228,4.99848,0.94123,4.70473,4.99139,0.94123,4.69805,5.07872,0.94123,4.78026,5.10987,0.94123,4.80957,4.80548,0.94123,4.52307,0.0,0.0,0.0
61,Wesley,AVL,FWD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Anthony,BOU,MID,4.9,2.10404,0.0,1.55824,2.02574,0.0,1.50026,1.90016,0.0,1.40726,1.86428,0.0,1.38068,1.96193,0.0,1.453,1.95052,0.0,1.44455,2.00034,0.0,1.48145,2.07693,0.0,1.53817,1.97236,0.0,1.46073,1.93925,0.0,1.4362,2.05083,0.0,1.51884,1.90895,0.0,1.41376,1.96871,0.0,1.45802,1.88261,0.0,1.39426,2.0449,0.0,1.51444,1.91399,0.0,1.41749
63,Billing,BOU,MID,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02877,0.81196,2.45924,3.23117,0.81196,2.62357,3.0751,0.81196,2.49686,3.26739,0.81196,2.65299,3.14305,0.81196,2.55203,3.13662,0.81196,2.54681,3.21735,0.81196,2.61235,2.94865,0.81196,2.39418,3.10907,0.81196,2.52444,2.86904,0.81196,2.32955,3.1776,0.81196,2.58008,2.95081,0.81196,2.39594,3.12145,0.81196,2.53449
64,Brooks,BOU,MID,4.7,2.19467,0.0,1.57044,2.1105,0.0,1.51022,2.09013,0.0,1.49564,2.20008,0.0,1.57432,2.31596,0.0,1.65724,2.18463,0.0,1.56326,2.34185,0.0,1.67576,2.24843,0.0,1.60892,2.24838,0.0,1.60888,2.30959,0.0,1.65268,2.11403,0.0,1.51274,2.22869,0.0,1.59479,2.0595,0.0,1.47372,2.27767,0.0,1.62984,2.11092,0.0,1.51052,2.21988,0.0,1.58849
65,Christie,BOU,MID,5.0,2.95751,0.63991,1.89255,2.93447,0.841,2.46788,2.9471,0.9093,2.67981,3.14879,0.94115,2.96348,3.33589,0.94115,3.13957,3.18665,0.94115,2.99911,3.37054,0.94115,3.17218,3.25163,0.94115,3.06027,3.24548,0.94115,3.05448,3.32268,0.94115,3.12713,3.06572,0.94115,2.8853,3.21914,0.94115,3.02968,2.98959,0.94115,2.81365,3.28467,0.94115,3.09136,3.06779,0.94115,2.88724,3.23097,0.94115,3.04082
66,L.Cook,BOU,MID,5.0,2.59292,0.93143,2.41512,2.53073,0.93143,2.35719,2.50973,0.93143,2.33763,2.63625,0.93143,2.45549,2.75213,0.93143,2.56341,2.62935,0.93143,2.44905,2.78063,0.93143,2.58996,2.68281,0.93143,2.49885,2.67774,0.93143,2.49413,2.74126,0.93143,2.55329,2.52986,0.93143,2.35639,2.65607,0.93143,2.47395,2.46723,0.93143,2.29805,2.70999,0.93143,2.52416,2.53156,0.93143,2.35797,2.66581,0.93143,2.48301
67,Siriki,BOU,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Fredericks,BOU,DEF,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Hill,BOU,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02381,0.01,0.02024,1.73709,0.60207,1.04585,1.8796,0.75699,1.42284,1.91834,0.75699,1.45216,1.51321,0.75699,1.14549,1.70942,0.77625,1.32694,1.45939,0.77625,1.13286,1.50733,0.77625,1.17008,1.25877,0.77625,0.97712,1.76778,0.77625,1.37225,1.29675,0.77625,1.00661,1.94693,0.77625,1.51132
70,Kelly,BOU,DEF,4.5,2.51602,0.91225,2.29524,1.99782,0.91225,1.82251,2.016,0.91225,1.8391,2.88406,0.91225,2.63099,3.11245,0.91225,2.83934,2.71648,0.91225,2.47812,2.9133,0.91225,2.65766,2.96679,0.91225,2.70646,2.4073,0.91225,2.19606,2.67827,0.91225,2.44325,2.33297,0.91225,2.12826,2.39918,0.91225,2.18866,2.05591,0.91225,1.8755,2.75886,0.91225,2.51678,2.10836,0.91225,1.92335,3.00628,0.91225,2.74249
71,Kilkenny,BOU,MID,4.3,1.2031,0.0,0.00112,1.17412,0.0,0.00109,1.16096,0.0,0.00108,1.2029,0.0,0.00112,1.24609,0.0,0.00116,1.20404,0.0,0.00112,1.25585,0.0,0.00117,1.22235,0.0,0.00114,1.22061,0.0,0.00114,1.24237,0.0,0.00116,1.16996,0.0,0.00109,1.21319,0.0,0.00113,1.14941,0.0,0.00107,1.23166,0.0,0.00115,1.16879,0.0,0.00109,1.21653,0.0,0.00113
72,Kluivert,BOU,MID,4.6,2.67073,0.84407,2.25428,2.60555,0.84407,2.19926,2.57333,0.84407,2.17206,2.71206,0.84407,2.28916,2.82366,0.84407,2.38336,2.69606,0.84407,2.27566,2.85328,0.84407,2.40836,2.75162,0.84407,2.32255,2.74636,0.84407,2.31811,2.81236,0.84407,2.37383,2.59267,0.84407,2.18839,2.72384,0.84407,2.2991,2.52758,0.84407,2.13345,2.77987,0.84407,2.34639,2.59443,0.84407,2.18988,2.73395,0.84407,2.30764
73,Lowe,BOU,MID,4.9,2.50781,0.0,0.0057,2.40076,0.0,0.00546,2.23534,0.0,0.00508,2.18693,0.0,0.00497,2.29533,0.0,0.00522,2.30201,0.0,0.00523,2.36626,0.0,0.00538,2.47253,0.0,0.00562,2.33068,0.0,0.0053,2.2872,0.0,0.0052,2.42717,0.0,0.00552,2.24742,0.0,0.00511,2.32472,0.0,0.00528,2.20154,0.0,0.005,2.42591,0.0,0.00551,2.26002,0.0,0.00514
74,Marcondes,BOU,MID,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Mepham,BOU,DEF,4.3,2.10305,0.19939,0.41932,1.64375,0.19939,0.32774,1.63362,0.19939,0.32572,2.348,0.19939,0.46816,2.53237,0.19939,0.50492,2.20078,0.19939,0.43881,2.3656,0.19939,0.47167,2.41039,0.19939,0.4806,1.94187,0.19939,0.38718,2.16878,0.19939,0.43243,1.87963,0.19939,0.37477,1.93508,0.19939,0.38583,1.64761,0.19939,0.32851,2.23628,0.19939,0.44588,1.69154,0.19939,0.33727,2.44346,0.19939,0.48719
76,Moore,BOU,FWD,4.6,2.06816,0.0,0.68946,2.06478,0.0,0.68834,1.89372,0.0,0.63131,1.98847,0.0,0.6629,2.13906,0.0,0.7131,2.09138,0.0,0.6972,2.10483,0.0,0.70169,2.0152,0.0,0.67181,2.05313,0.0,0.68445,2.04146,0.0,0.68056,1.971,0.0,0.65707,2.09769,0.0,0.69931,1.82274,0.0,0.60765,1.99232,0.0,0.66418,1.94063,0.0,0.64695,2.36634,0.0,0.78887
77,Neto,BOU,GK,4.6,3.54649,0.94939,3.36699,3.3471,0.94939,3.17769,3.58685,0.94939,3.40531,3.63127,0.94939,3.44748,3.7029,0.94939,3.51548,3.7143,0.94939,3.52631,3.77327,0.94939,3.58229,3.79392,0.94939,3.6019,3.61827,0.94939,3.43513,3.7337,0.94939,3.54473,3.42508,0.94939,3.25173,3.58744,0.94939,3.40587,3.49369,0.94939,3.31686,3.45432,0.94939,3.27949,3.34276,0.94939,3.17357,3.54739,0.94939,3.36784
78,O.Dango,BOU,MID,4.7,2.02052,0.88869,1.79561,2.00282,0.88869,1.77988,2.00384,0.88869,1.78079,2.13481,0.88869,1.89718,2.26874,0.88869,2.0162,2.16957,0.88869,1.92807,2.29176,0.88869,2.03666,2.21275,0.88869,1.96644,2.20866,0.88869,1.96281,2.25996,0.88869,2.0084,2.08921,0.88869,1.85666,2.19116,0.88869,1.94725,2.03863,0.88869,1.8117,2.2347,0.88869,1.98595,2.09059,0.88869,1.85788,2.19902,0.88869,1.95424
79,Pearson,BOU,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Randolph,BOU,GK,4.0,3.00625,0.002,0.00601,2.84973,0.002,0.0057,3.03794,0.002,0.00608,3.07281,0.002,0.00615,3.12903,0.002,0.00626,3.13798,0.002,0.00628,3.18427,0.002,0.00637,3.20049,0.002,0.0064,3.0626,0.002,0.00613,3.15322,0.002,0.00631,2.91095,0.002,0.00582,3.0384,0.002,0.00608,2.9648,0.002,0.00593,2.9339,0.002,0.00587,2.84632,0.002,0.00569,3.00696,0.002,0.00601
81,Rothwell,BOU,MID,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Semenyo,BOU,FWD,4.5,2.36942,0.9172,2.17322,2.40493,0.9172,2.2058,2.23094,0.9172,2.04621,2.36135,0.9172,2.16582,2.55857,0.9172,2.34671,2.50462,0.9172,2.29723,2.51985,0.9172,2.31119,2.41842,0.9172,2.21817,2.46135,0.9172,2.25754,2.44814,0.9172,2.24543,2.36841,0.9172,2.1723,2.51177,0.9172,2.30378,2.1848,0.9172,2.00389,2.39254,0.9172,2.19443,2.46203,0.9172,2.25817,2.81574,0.9172,2.58259
83,Senesi,BOU,DEF,4.5,2.75599,0.92196,2.54093,2.15016,0.92196,1.98237,2.1447,0.92196,1.97734,3.14816,0.92196,2.9025,3.41455,0.92196,3.14809,2.95945,0.92196,2.72851,3.18565,0.92196,2.93706,3.24713,0.92196,2.99374,2.6041,0.92196,2.40088,2.91552,0.92196,2.68801,2.51867,0.92196,2.32212,2.59477,0.92196,2.39229,2.20024,0.92196,2.02854,3.00816,0.92196,2.77342,2.26052,0.92196,2.08412,3.29252,0.92196,3.03559
84,Smith,BOU,DEF,4.4,2.6281,0.82873,2.17799,2.09306,0.82873,1.73458,2.09061,0.82873,1.73255,2.98232,0.82873,2.47154,3.21563,0.82873,2.66489,2.8123,0.82873,2.33063,3.01277,0.82873,2.49677,3.06725,0.82873,2.54193,2.49736,0.82873,2.06964,2.77337,0.82873,2.29837,2.42165,0.82873,2.00689,2.4891,0.82873,2.06279,2.13943,0.82873,1.77301,2.85547,0.82873,2.36641,2.19286,0.82873,1.81729,3.10748,0.82873,2.57527
85,Solanke,BOU,FWD,7.1,4.76339,0.94123,4.48346,4.80098,0.94123,4.51883,4.42902,0.94123,4.16873,4.68871,0.94123,4.41316,5.09962,0.94123,4.79993,4.98256,0.94123,4.68975,5.01559,0.94123,4.72084,4.79551,0.94123,4.51369,4.88866,0.94123,4.60136,4.86,0.94123,4.57439,4.68699,0.94123,4.41155,4.99806,0.94123,4.70434,4.28857,0.94123,4.03654,4.73936,0.94123,4.46083,4.89014,0.94123,4.60275,5.65767,0.94123,5.32518
86,Tavernier,BOU,MID,5.4,3.73069,0.941,3.51057,3.60978,0.941,3.39679,3.61905,0.941,3.40552,3.91649,0.941,3.6854,4.18942,0.941,3.94223,3.9722,0.941,3.73783,4.23984,0.941,3.98968,4.06677,0.941,3.82682,4.05782,0.941,3.81839,4.17019,0.941,3.92413,3.79618,0.941,3.5722,4.01948,0.941,3.78232,3.68538,0.941,3.46793,4.11486,0.941,3.87207,3.79919,0.941,3.57503,4.03671,0.941,3.79853
87,Hamed Traorè,BOU,MID,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Travers,BOU,GK,4.0,2.72694,0.00151,0.00411,2.58463,0.00151,0.00389,2.75574,0.00151,0.00415,2.78744,0.00151,0.0042,2.83856,0.00151,0.00427,2.8467,0.00151,0.00429,2.88879,0.00151,0.00435,2.90353,0.00151,0.00437,2.77816,0.00151,0.00418,2.86055,0.00151,0.00431,2.64029,0.00151,0.00397,2.75616,0.00151,0.00415,2.68925,0.00151,0.00405,2.66116,0.00151,0.00401,2.58154,0.00151,0.00389,2.72758,0.00151,0.00411
89,Zabarnyi,BOU,DEF,4.4,2.93561,0.94016,2.75993,2.38916,0.94016,2.24619,2.40269,0.94016,2.2589,3.36072,0.94016,3.1596,3.6133,0.94016,3.39707,3.18067,0.94016,2.99033,3.39571,0.94016,3.1925,3.45415,0.94016,3.24744,2.84287,0.94016,2.67274,3.13892,0.94016,2.95108,2.76166,0.94016,2.59639,2.834,0.94016,2.66441,2.45895,0.94016,2.3118,3.22698,0.94016,3.03387,2.51625,0.94016,2.36567,3.4973,0.94016,3.28801
90,Ajer,BRE,DEF,4.4,2.4748,0.86561,2.14222,3.86769,0.86561,3.34792,2.2568,0.86561,1.95352,2.26331,0.86561,1.95915,1.91283,0.86561,1.65577,2.86612,0.86561,2.48095,2.62219,0.86561,2.2698,2.3041,0.86561,1.99445,2.22862,0.86561,1.92912,3.11707,0.86561,2.69817,2.31334,0.86561,2.00246,2.33099,0.86561,2.01773,2.82294,0.86561,2.44357,2.58473,0.86561,2.23737,2.59254,0.86561,2.24413,0.0,0.0,0.0
91,Balcombe,BRE,GK,3.9,3.13798,0.002,0.00628,5.59764,0.002,0.01119,2.83652,0.002,0.00567,3.11055,0.002,0.00622,2.9648,0.002,0.00593,3.07281,0.002,0.00615,3.15322,0.002,0.00631,3.0384,0.002,0.00608,2.91095,0.002,0.00582,3.12903,0.002,0.00626,3.0626,0.002,0.00613,3.24404,0.002,0.00649,3.36449,0.002,0.00673,3.08611,0.002,0.00617,2.90462,0.002,0.00581,0.0,0.0,0.0
92,Baptiste,BRE,MID,4.3,1.49763,0.75178,1.12589,3.00249,0.75178,2.25723,1.56612,0.75178,1.17739,1.60559,0.75178,1.20706,1.50293,0.75178,1.12988,1.58616,0.75178,1.19245,1.64656,0.75178,1.23786,1.60191,0.75178,1.20429,1.53576,0.75178,1.15456,1.65226,0.75178,1.24215,1.61327,0.75178,1.21283,1.57272,0.75178,1.18235,1.68896,0.75178,1.26974,1.59938,0.75178,1.20239,1.67294,0.75178,1.25769,0.0,0.0,0.0
93,Bech,BRE,DEF,4.0,1.88723,0.0,0.01856,3.02685,0.0,0.02977,1.59167,0.0,0.01565,1.42017,0.0,0.01397,2.15518,0.0,0.0212,1.6904,0.0,0.01663,1.58594,0.0,0.0156,1.53807,0.0,0.01513,2.03161,0.0,0.01998,1.5014,0.0,0.01477,1.69822,0.0,0.0167,1.95988,0.0,0.01928,1.90068,0.0,0.01869,1.85407,0.0,0.01824,1.12624,0.0,0.01108,0.0,0.0,0.0
94,Bidstrup,BRE,MID,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Canós,BRE,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Collins,BRE,DEF,4.5,2.8335,0.92711,2.62696,4.58692,0.92711,4.25256,2.59676,0.92711,2.40747,2.60309,0.92711,2.41334,2.26172,0.92711,2.09686,3.19024,0.92711,2.95769,2.95265,0.92711,2.73741,2.64282,0.92711,2.45017,2.56931,0.92711,2.38202,3.43467,0.92711,3.1843,2.65183,0.92711,2.45852,2.66902,0.92711,2.47446,3.14818,0.92711,2.91869,2.91616,0.92711,2.70358,2.92377,0.92711,2.71064,0.0,0.0,0.0
97,Cox,BRE,GK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Damsgaard,BRE,MID,4.8,1.74928,0.92708,1.62172,3.53427,0.92708,3.27654,1.85645,0.92708,1.72107,1.90398,0.92708,1.76514,1.78035,0.92708,1.65052,1.88058,0.92708,1.74344,1.95332,0.92708,1.81088,1.89955,0.92708,1.76103,1.81988,0.92708,1.68717,1.96019,0.92708,1.81724,1.91323,0.92708,1.77371,1.86439,0.92708,1.72844,2.00438,0.92708,1.85822,1.8965,0.92708,1.7582,1.98508,0.92708,1.84032,0.0,0.0,0.0
99,Dasilva,BRE,MID,4.7,1.23826,0.89676,1.11043,2.51488,0.89676,2.25526,1.31229,0.89676,1.17681,1.34132,0.89676,1.20285,1.26581,0.89676,1.13513,1.32703,0.89676,1.19003,1.37146,0.89676,1.22987,1.33862,0.89676,1.20042,1.28996,0.89676,1.15678,1.37565,0.89676,1.23363,1.34697,0.89676,1.20791,1.31714,0.89676,1.18116,1.40265,0.89676,1.25784,1.33675,0.89676,1.19875,1.39086,0.89676,1.24727,0.0,0.0,0.0
100,Dervişoğlu,BRE,FWD,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Flekken,BRE,GK,4.5,3.76854,0.94913,3.57685,6.67193,0.94913,6.33255,3.38404,0.94913,3.21191,3.73355,0.94913,3.54363,3.54766,0.94913,3.3672,3.68542,0.94913,3.49795,3.78797,0.94913,3.59529,3.64153,0.94913,3.45629,3.47898,0.94913,3.30201,3.75713,0.94913,3.56601,3.6724,0.94913,3.48559,3.90382,0.94913,3.70524,4.05744,0.94913,3.85105,3.70239,0.94913,3.51406,3.4709,0.94913,3.29435,0.0,0.0,0.0
102,Goode,BRE,DEF,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Henry,BRE,DEF,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Hickey,BRE,DEF,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Janelt,BRE,MID,5.3,3.15649,0.94122,2.97095,6.17059,0.94122,5.80788,3.20198,0.94122,3.01377,3.29252,0.94122,3.09899,3.05702,0.94122,2.87732,3.24794,0.94122,3.05702,3.38651,0.94122,3.18744,3.28408,0.94122,3.09104,3.13233,0.94122,2.9482,3.39958,0.94122,3.19975,3.31014,0.94122,3.11557,3.21711,0.94122,3.028,3.48377,0.94122,3.27899,3.27826,0.94122,3.08556,3.447,0.94122,3.24438,0.0,0.0,0.0
106,Jensen,BRE,MID,5.4,3.35515,0.91156,3.05842,6.43394,0.91156,5.86491,3.31646,0.91156,3.02314,3.41709,0.91156,3.11488,3.15533,0.91156,2.87627,3.36753,0.91156,3.0697,3.52155,0.91156,3.2101,3.40771,0.91156,3.10632,3.23903,0.91156,2.95257,3.53608,0.91156,3.22334,3.43667,0.91156,3.13272,3.33327,0.91156,3.03847,3.62966,0.91156,3.30864,3.40124,0.91156,3.10043,3.58879,0.91156,3.27139,0.0,0.0,0.0
107,Lewis-Potter,BRE,MID,4.7,2.97912,0.9283,2.76551,5.64549,0.9283,5.2407,2.9142,0.9283,2.70525,3.0056,0.9283,2.7901,2.76787,0.9283,2.56942,2.96059,0.9283,2.74831,3.10046,0.9283,2.87816,2.99708,0.9283,2.78218,2.84389,0.9283,2.63998,3.11366,0.9283,2.89041,3.02338,0.9283,2.8066,2.92947,0.9283,2.71943,3.19864,0.9283,2.9693,2.9912,0.9283,2.77673,3.16153,0.9283,2.93485,0.0,0.0,0.0
108,Mbeumo,BRE,MID,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51449,0.01,0.05514,4.96263,0.79291,3.9349,5.41001,0.89531,4.84365,5.73472,0.91746,5.26137,5.49471,0.91746,5.04117,5.1391,0.92831,4.7707,5.76535,0.92831,5.35206,5.55577,0.92831,5.1575,5.33777,0.92831,4.95513,5.96263,0.92831,5.5352,5.48107,0.92831,5.08816,5.87647,0.92831,5.45522,0.0,0.0,0.0
109,Mee,BRE,DEF,4.8,3.43771,0.92207,3.1698,5.3616,0.92207,4.94376,3.02623,0.92207,2.79039,3.03418,0.92207,2.79772,2.60605,0.92207,2.40296,3.77054,0.92207,3.4767,3.47257,0.92207,3.20194,3.084,0.92207,2.84366,2.99181,0.92207,2.75865,4.07709,0.92207,3.75936,3.09529,0.92207,2.85407,3.11685,0.92207,2.87395,3.71779,0.92207,3.42806,3.4268,0.92207,3.15975,3.43635,0.92207,3.16855,0.0,0.0,0.0
110,Nørgaard,BRE,MID,5.3,3.5422,0.93361,3.30705,6.8843,0.93361,6.42727,3.58304,0.93361,3.34518,3.70576,0.93361,3.45975,3.38657,0.93361,3.16175,3.64533,0.93361,3.40333,3.83314,0.93361,3.57867,3.69432,0.93361,3.44907,3.48863,0.93361,3.25704,3.85086,0.93361,3.59521,3.72964,0.93361,3.48204,3.60355,0.93361,3.36432,3.96496,0.93361,3.70175,3.68643,0.93361,3.4417,3.91513,0.93361,3.65522,0.0,0.0,0.0
